cue,patterns (|),feelings (|),needs (|),example
inefficacy-generalization-we-changed-change,"nothing we changed .* change|nothing we changed .* ever .* change|nothing .* change ever|nothing we changed.*, it (?:doesn'?t|won't) (?:change)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* change|never we changed .* at all .* change|never .* change at all|never we changed.*, it (?:doesn'?t|won't) (?:change)|no matter what we changed .* change|no matter what we changed.*, it (?:doesn'?t|won't) (?:change)|whatever we changed .* change|whatever we changed.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We changed and it didn't change, even after multiple attempts."
inefficacy-generalization-we-changed-matter,"nothing we changed .* matter|nothing we changed .* ever .* matter|nothing .* matter ever|nothing we changed.*, it (?:doesn'?t|won't) (?:matter)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* matter|never we changed .* at all .* matter|never .* matter at all|never we changed.*, it (?:doesn'?t|won't) (?:matter)|no matter what we changed .* matter|no matter what we changed.*, it (?:doesn'?t|won't) (?:matter)|whatever we changed .* matter|whatever we changed.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We changed and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-changed-improve,"nothing we changed .* improve|nothing we changed .* ever .* improve|nothing .* improve ever|nothing we changed.*, it (?:doesn'?t|won't) (?:improve)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* improve|never we changed .* at all .* improve|never .* improve at all|never we changed.*, it (?:doesn'?t|won't) (?:improve)|no matter what we changed .* improve|no matter what we changed.*, it (?:doesn'?t|won't) (?:improve)|whatever we changed .* improve|whatever we changed.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We changed and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-changed-get better,"nothing we changed .* get better|nothing we changed .* ever .* get better|nothing .* get better ever|nothing we changed.*, it (?:doesn'?t|won't) (?:get|better)|whatever we changed.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we changed .* get better|never we changed .* at all .* get better|never .* get better at all|never we changed.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we changed .* get better|no matter what we changed.*, it (?:doesn'?t|won't) (?:get|better)|whatever we changed .* get better|whatever we changed.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We changed and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-explain-work,"nothing we explain .* work|nothing we explain .* ever .* work|nothing .* work ever|nothing we explain.*, it (?:doesn'?t|won't) (?:work)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* work|never we explain .* at all .* work|never .* work at all|never we explain.*, it (?:doesn'?t|won't) (?:work)|no matter what we explain .* work|no matter what we explain.*, it (?:doesn'?t|won't) (?:work)|whatever we explain .* work|whatever we explain.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We explain and it didn't work, even after multiple attempts."
inefficacy-generalization-we-explain-help,"nothing we explain .* help|nothing we explain .* ever .* help|nothing .* help ever|nothing we explain.*, it (?:doesn'?t|won't) (?:help)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* help|never we explain .* at all .* help|never .* help at all|never we explain.*, it (?:doesn'?t|won't) (?:help)|no matter what we explain .* help|no matter what we explain.*, it (?:doesn'?t|won't) (?:help)|whatever we explain .* help|whatever we explain.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We explain and it didn't help, even after multiple attempts."
inefficacy-generalization-we-explain-change,"nothing we explain .* change|nothing we explain .* ever .* change|nothing .* change ever|nothing we explain.*, it (?:doesn'?t|won't) (?:change)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* change|never we explain .* at all .* change|never .* change at all|never we explain.*, it (?:doesn'?t|won't) (?:change)|no matter what we explain .* change|no matter what we explain.*, it (?:doesn'?t|won't) (?:change)|whatever we explain .* change|whatever we explain.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explain and it didn't change, even after multiple attempts."
inefficacy-generalization-we-explain-matter,"nothing we explain .* matter|nothing we explain .* ever .* matter|nothing .* matter ever|nothing we explain.*, it (?:doesn'?t|won't) (?:matter)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* matter|never we explain .* at all .* matter|never .* matter at all|never we explain.*, it (?:doesn'?t|won't) (?:matter)|no matter what we explain .* matter|no matter what we explain.*, it (?:doesn'?t|won't) (?:matter)|whatever we explain .* matter|whatever we explain.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explain and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-explain-improve,"nothing we explain .* improve|nothing we explain .* ever .* improve|nothing .* improve ever|nothing we explain.*, it (?:doesn'?t|won't) (?:improve)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* improve|never we explain .* at all .* improve|never .* improve at all|never we explain.*, it (?:doesn'?t|won't) (?:improve)|no matter what we explain .* improve|no matter what we explain.*, it (?:doesn'?t|won't) (?:improve)|whatever we explain .* improve|whatever we explain.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explain and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-explain-get better,"nothing we explain .* get better|nothing we explain .* ever .* get better|nothing .* get better ever|nothing we explain.*, it (?:doesn'?t|won't) (?:get|better)|whatever we explain.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explain .* get better|never we explain .* at all .* get better|never .* get better at all|never we explain.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we explain .* get better|no matter what we explain.*, it (?:doesn'?t|won't) (?:get|better)|whatever we explain .* get better|whatever we explain.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explain and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-explained-work,"nothing we explained .* work|nothing we explained .* ever .* work|nothing .* work ever|nothing we explained.*, it (?:doesn'?t|won't) (?:work)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* work|never we explained .* at all .* work|never .* work at all|never we explained.*, it (?:doesn'?t|won't) (?:work)|no matter what we explained .* work|no matter what we explained.*, it (?:doesn'?t|won't) (?:work)|whatever we explained .* work|whatever we explained.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We explained and it didn't work, even after multiple attempts."
inefficacy-generalization-we-explained-help,"nothing we explained .* help|nothing we explained .* ever .* help|nothing .* help ever|nothing we explained.*, it (?:doesn'?t|won't) (?:help)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* help|never we explained .* at all .* help|never .* help at all|never we explained.*, it (?:doesn'?t|won't) (?:help)|no matter what we explained .* help|no matter what we explained.*, it (?:doesn'?t|won't) (?:help)|whatever we explained .* help|whatever we explained.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We explained and it didn't help, even after multiple attempts."
inefficacy-generalization-we-explained-change,"nothing we explained .* change|nothing we explained .* ever .* change|nothing .* change ever|nothing we explained.*, it (?:doesn'?t|won't) (?:change)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* change|never we explained .* at all .* change|never .* change at all|never we explained.*, it (?:doesn'?t|won't) (?:change)|no matter what we explained .* change|no matter what we explained.*, it (?:doesn'?t|won't) (?:change)|whatever we explained .* change|whatever we explained.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explained and it didn't change, even after multiple attempts."
inefficacy-generalization-we-explained-matter,"nothing we explained .* matter|nothing we explained .* ever .* matter|nothing .* matter ever|nothing we explained.*, it (?:doesn'?t|won't) (?:matter)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* matter|never we explained .* at all .* matter|never .* matter at all|never we explained.*, it (?:doesn'?t|won't) (?:matter)|no matter what we explained .* matter|no matter what we explained.*, it (?:doesn'?t|won't) (?:matter)|whatever we explained .* matter|whatever we explained.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explained and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-explained-improve,"nothing we explained .* improve|nothing we explained .* ever .* improve|nothing .* improve ever|nothing we explained.*, it (?:doesn'?t|won't) (?:improve)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* improve|never we explained .* at all .* improve|never .* improve at all|never we explained.*, it (?:doesn'?t|won't) (?:improve)|no matter what we explained .* improve|no matter what we explained.*, it (?:doesn'?t|won't) (?:improve)|whatever we explained .* improve|whatever we explained.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explained and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-explained-get better,"nothing we explained .* get better|nothing we explained .* ever .* get better|nothing .* get better ever|nothing we explained.*, it (?:doesn'?t|won't) (?:get|better)|whatever we explained.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we explained .* get better|never we explained .* at all .* get better|never .* get better at all|never we explained.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we explained .* get better|no matter what we explained.*, it (?:doesn'?t|won't) (?:get|better)|whatever we explained .* get better|whatever we explained.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We explained and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-ask-work,"nothing we ask .* work|nothing we ask .* ever .* work|nothing .* work ever|nothing we ask.*, it (?:doesn'?t|won't) (?:work)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* work|never we ask .* at all .* work|never .* work at all|never we ask.*, it (?:doesn'?t|won't) (?:work)|no matter what we ask .* work|no matter what we ask.*, it (?:doesn'?t|won't) (?:work)|whatever we ask .* work|whatever we ask.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We ask and it didn't work, even after multiple attempts."
inefficacy-generalization-we-ask-help,"nothing we ask .* help|nothing we ask .* ever .* help|nothing .* help ever|nothing we ask.*, it (?:doesn'?t|won't) (?:help)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* help|never we ask .* at all .* help|never .* help at all|never we ask.*, it (?:doesn'?t|won't) (?:help)|no matter what we ask .* help|no matter what we ask.*, it (?:doesn'?t|won't) (?:help)|whatever we ask .* help|whatever we ask.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We ask and it didn't help, even after multiple attempts."
inefficacy-generalization-we-ask-change,"nothing we ask .* change|nothing we ask .* ever .* change|nothing .* change ever|nothing we ask.*, it (?:doesn'?t|won't) (?:change)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* change|never we ask .* at all .* change|never .* change at all|never we ask.*, it (?:doesn'?t|won't) (?:change)|no matter what we ask .* change|no matter what we ask.*, it (?:doesn'?t|won't) (?:change)|whatever we ask .* change|whatever we ask.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We ask and it didn't change, even after multiple attempts."
inefficacy-generalization-we-ask-matter,"nothing we ask .* matter|nothing we ask .* ever .* matter|nothing .* matter ever|nothing we ask.*, it (?:doesn'?t|won't) (?:matter)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* matter|never we ask .* at all .* matter|never .* matter at all|never we ask.*, it (?:doesn'?t|won't) (?:matter)|no matter what we ask .* matter|no matter what we ask.*, it (?:doesn'?t|won't) (?:matter)|whatever we ask .* matter|whatever we ask.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We ask and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-ask-improve,"nothing we ask .* improve|nothing we ask .* ever .* improve|nothing .* improve ever|nothing we ask.*, it (?:doesn'?t|won't) (?:improve)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* improve|never we ask .* at all .* improve|never .* improve at all|never we ask.*, it (?:doesn'?t|won't) (?:improve)|no matter what we ask .* improve|no matter what we ask.*, it (?:doesn'?t|won't) (?:improve)|whatever we ask .* improve|whatever we ask.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We ask and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-ask-get better,"nothing we ask .* get better|nothing we ask .* ever .* get better|nothing .* get better ever|nothing we ask.*, it (?:doesn'?t|won't) (?:get|better)|whatever we ask.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we ask .* get better|never we ask .* at all .* get better|never .* get better at all|never we ask.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we ask .* get better|no matter what we ask.*, it (?:doesn'?t|won't) (?:get|better)|whatever we ask .* get better|whatever we ask.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We ask and it didn't get better, even after multiple attempts."
inefficacy-generalization-we-asked-work,"nothing we asked .* work|nothing we asked .* ever .* work|nothing .* work ever|nothing we asked.*, it (?:doesn'?t|won't) (?:work)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* work|never we asked .* at all .* work|never .* work at all|never we asked.*, it (?:doesn'?t|won't) (?:work)|no matter what we asked .* work|no matter what we asked.*, it (?:doesn'?t|won't) (?:work)|whatever we asked .* work|whatever we asked.*, it (?:doesn'?t|won't) (?:work)",helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth,"We asked and it didn't work, even after multiple attempts."
inefficacy-generalization-we-asked-help,"nothing we asked .* help|nothing we asked .* ever .* help|nothing .* help ever|nothing we asked.*, it (?:doesn'?t|won't) (?:help)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* help|never we asked .* at all .* help|never .* help at all|never we asked.*, it (?:doesn'?t|won't) (?:help)|no matter what we asked .* help|no matter what we asked.*, it (?:doesn'?t|won't) (?:help)|whatever we asked .* help|whatever we asked.*, it (?:doesn'?t|won't) (?:help)",helpless|powerless|thwarted|frustrated,support|clarity|learning|to-be-heard,"We asked and it didn't help, even after multiple attempts."
inefficacy-generalization-we-asked-change,"nothing we asked .* change|nothing we asked .* ever .* change|nothing .* change ever|nothing we asked.*, it (?:doesn'?t|won't) (?:change)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* change|never we asked .* at all .* change|never .* change at all|never we asked.*, it (?:doesn'?t|won't) (?:change)|no matter what we asked .* change|no matter what we asked.*, it (?:doesn'?t|won't) (?:change)|whatever we asked .* change|whatever we asked.*, it (?:doesn'?t|won't) (?:change)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We asked and it didn't change, even after multiple attempts."
inefficacy-generalization-we-asked-matter,"nothing we asked .* matter|nothing we asked .* ever .* matter|nothing .* matter ever|nothing we asked.*, it (?:doesn'?t|won't) (?:matter)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* matter|never we asked .* at all .* matter|never .* matter at all|never we asked.*, it (?:doesn'?t|won't) (?:matter)|no matter what we asked .* matter|no matter what we asked.*, it (?:doesn'?t|won't) (?:matter)|whatever we asked .* matter|whatever we asked.*, it (?:doesn'?t|won't) (?:matter)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We asked and it didn't matter, even after multiple attempts."
inefficacy-generalization-we-asked-improve,"nothing we asked .* improve|nothing we asked .* ever .* improve|nothing .* improve ever|nothing we asked.*, it (?:doesn'?t|won't) (?:improve)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* improve|never we asked .* at all .* improve|never .* improve at all|never we asked.*, it (?:doesn'?t|won't) (?:improve)|no matter what we asked .* improve|no matter what we asked.*, it (?:doesn'?t|won't) (?:improve)|whatever we asked .* improve|whatever we asked.*, it (?:doesn'?t|won't) (?:improve)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We asked and it didn't improve, even after multiple attempts."
inefficacy-generalization-we-asked-get better,"nothing we asked .* get better|nothing we asked .* ever .* get better|nothing .* get better ever|nothing we asked.*, it (?:doesn'?t|won't) (?:get|better)|whatever we asked.*, it (?:doesn'?t|won't) (?:work|help|change|matter|improve|get better)|we can'?t (?:do anything right|make it work|make a difference|get through|win)|why do we even bother|it was (?:pointless|futile|useless|a waste|for nothing|in vain|went nowhere|made it worse|got me nowhere|all for nothing)|tried .* times and (?:nothing|never) (?:worked|helped|changed|improved|mattered)|no matter what we (?:say|do|try).* (?:fails|backfires|gets ignored|goes nowhere)|never we asked .* get better|never we asked .* at all .* get better|never .* get better at all|never we asked.*, it (?:doesn'?t|won't) (?:get|better)|no matter what we asked .* get better|no matter what we asked.*, it (?:doesn'?t|won't) (?:get|better)|whatever we asked .* get better|whatever we asked.*, it (?:doesn'?t|won't) (?:get|better)",desperate|distressed|tired|hopeless,accomplishment|competence|contribution|growth,"We asked and it didn't get better, even after multiple attempts."
inefficacy-cant-do-anything-right,i can'?t do anything right|we can'?t do anything right|everything i|we do is wrong,discouraged|defeated|sad|anxious,support|clarity|learning|to-be-heard|acceptance,I said 'I can't do anything right' after the meeting.
inefficacy-whatever-i-do-worse,whatever (?:i|we) do it (?:gets worse|makes it worse|backfires)|everything (?:i|we) say makes it worse,desperate|distressed|tired|hopeless,support|clarity|learning|to-be-heard|understanding,Whatever I do seems to make it worse.
inefficacy-got-me-nowhere,it got (?:me|us) nowhere|this went nowhere|all that effort and nothing changed,discouraged|defeated|sad|anxious,accomplishment|competence|contribution|growth|clarity,I felt like all that effort got me nowhere.
inefficacy-toiled-in-vain,worked so hard .* in vain|it felt pointless|it was pointless|all for nothing,desperate|distressed|tired|hopeless,mattering|authenticity|self expression|progress|accomplishment|competence|contribution|growth,It felt like all that work was for nothing.
inefficacy-no-longer-works,what used to work doesn'?t anymore|nothing works anymore|it doesn'?t work anymore,helpless|powerless|thwarted|frustrated,accomplishment|competence|contribution|growth|stability,What used to work doesn't work anymore.
